sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,Group,config,trial_type
The man escapes.,The men escapes.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,76,p47,irregular_plural_subject_verb_agreement_2,target
The movies disagree with these old children.,The movies disagree with this old children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,76,p47,determiner_noun_agreement_with_adj_2,target
Becky has researched a lot of closets that the woman explores that haven't scared some company.,Becky has researched what a lot of closets that the woman explores haven't scared some company.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,811,p47,wh_questions_subject_gap_long_distance,target
The woman forgets Amanda.,The women forgets Amanda.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,811,p47,irregular_plural_subject_verb_agreement_2,target
Melanie was looking like this green print.,Melanie was looking like these green print.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,811,p47,determiner_noun_agreement_with_adj_2,target
Every guy revealed at most seven windows.,No guy revealed at most seven windows.,semantics,quantifiers,superlative_quantifiers_2,811,p47,superlative_quantifiers_2,target
Jeffrey visited himself.,Jeffrey visited herself.,morphology,anaphor_agreement,anaphor_gender_agreement,811,p47,anaphor_gender_agreement,target
Angela knows a lot of students that most sketches look like that hadn't cleaned every skirt.,Angela knows what a lot of students that most sketches look like hadn't cleaned every skirt.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,136,p47,wh_questions_subject_gap_long_distance,target
The children have fought.,The child have fought.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,136,p47,irregular_plural_subject_verb_agreement_2,target
Many students describe these concealed high schools.,Many students describe this concealed high schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,136,p47,determiner_noun_agreement_with_adj_2,target
Marla annoyed herself.,Marla annoyed himself.,morphology,anaphor_agreement,anaphor_gender_agreement,136,p47,anaphor_gender_agreement,target
This doctor has cared for at most nine students.,No doctor has cared for at most nine students.,semantics,quantifiers,superlative_quantifiers_2,136,p47,superlative_quantifiers_2,target
Omar wasn't researching this means that Gary thought about that astounded every bank.,Omar wasn't researching what this means that Gary thought about astounded every bank.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,859,p47,wh_questions_subject_gap_long_distance,target
Tara isn't admiring herself.,Tara isn't admiring itself.,morphology,anaphor_agreement,anaphor_gender_agreement,859,p47,anaphor_gender_agreement,target
That woman took at most six sweaters.,No woman took at most six sweaters.,semantics,quantifiers,superlative_quantifiers_2,859,p47,superlative_quantifiers_2,target
The children wake up.,The child wake up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,859,p47,irregular_plural_subject_verb_agreement_2,target
A lady has helped these nice girls.,A lady has helped this nice girls.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,859,p47,determiner_noun_agreement_with_adj_2,target
Every association would criticize at most seven high schools.,No association would criticize at most seven high schools.,semantics,quantifiers,superlative_quantifiers_2,513,p47,superlative_quantifiers_2,target
Jerry would attack himself.,Jerry would attack itself.,morphology,anaphor_agreement,anaphor_gender_agreement,513,p47,anaphor_gender_agreement,target
The woman isn't boycotting some college campuses.,The women isn't boycotting some college campuses.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,513,p47,irregular_plural_subject_verb_agreement_2,target
Jesus shouldn't take this lost brochure.,Jesus shouldn't take these lost brochure.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,513,p47,determiner_noun_agreement_with_adj_2,target
Melissa thinks about the carriage that Stephen had concealed that has alarmed this woman.,Melissa thinks about who the carriage that Stephen had concealed has alarmed this woman.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,513,p47,wh_questions_subject_gap_long_distance,target
The lice look like that picture.,The louse look like that picture.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,626,p47,irregular_plural_subject_verb_agreement_2,target
Daniel should discover this public park that these pedestrians arrive at that has astounded these libraries.,Daniel should discover what this public park that these pedestrians arrive at has astounded these libraries.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,626,p47,wh_questions_subject_gap_long_distance,target
The library should like this troubled cashier.,The library should like these troubled cashier.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,626,p47,determiner_noun_agreement_with_adj_2,target
That customer was exploring at least four hospitals.,No customer was exploring at least four hospitals.,semantics,quantifiers,superlative_quantifiers_2,626,p47,superlative_quantifiers_2,target
Joel has hugged himself.,Joel has hugged itself.,morphology,anaphor_agreement,anaphor_gender_agreement,626,p47,anaphor_gender_agreement,target
That senator messed up at most ten hospitals.,No senator messed up at most ten hospitals.,semantics,quantifiers,superlative_quantifiers_2,678,p47,superlative_quantifiers_2,target
A lady hasn't visited herself.,A lady hasn't visited himself.,morphology,anaphor_agreement,anaphor_gender_agreement,678,p47,anaphor_gender_agreement,target
The alumni have assembled.,The alumnus have assembled.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,678,p47,irregular_plural_subject_verb_agreement_2,target
Brian is investigating those bad adults.,Brian is investigating that bad adults.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,678,p47,determiner_noun_agreement_with_adj_2,target
Every lady saw those apples that Irene took that bore some student.,Every lady saw who those apples that Irene took bore some student.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,678,p47,wh_questions_subject_gap_long_distance,target
Mark flees from this hard high school.,Mark flees from these hard high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,411,p47,determiner_noun_agreement_with_adj_2,target
That teenager does return to at most eight guests.,No teenager does return to at most eight guests.,semantics,quantifiers,superlative_quantifiers_2,411,p47,superlative_quantifiers_2,target
Tammy can't scare herself.,Tammy can't scare itself.,morphology,anaphor_agreement,anaphor_gender_agreement,411,p47,anaphor_gender_agreement,target
Sara remembered all schools that Grace isn't insulting that scared these pedestrians.,Sara remembered who all schools that Grace isn't insulting scared these pedestrians.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,411,p47,wh_questions_subject_gap_long_distance,target
The men are conspiring.,The man are conspiring.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,411,p47,irregular_plural_subject_verb_agreement_2,target
Each boy cared for at least seven waiters.,No boy cared for at least seven waiters.,semantics,quantifiers,superlative_quantifiers_2,660,p47,superlative_quantifiers_2,target
The ellipses impress some libraries.,The ellipsis impress some libraries.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,660,p47,irregular_plural_subject_verb_agreement_2,target
Homer saw the screen that Christopher had revealed that hasn't scared a doctor.,Homer saw who the screen that Christopher had revealed hasn't scared a doctor.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,660,p47,wh_questions_subject_gap_long_distance,target
Susan has scared herself.,Susan has scared himself.,morphology,anaphor_agreement,anaphor_gender_agreement,660,p47,anaphor_gender_agreement,target
Valerie hadn't arrived at these old museums.,Valerie hadn't arrived at this old museums.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,660,p47,determiner_noun_agreement_with_adj_2,target
Roger wouldn't astound himself.,Roger wouldn't astound itself.,morphology,anaphor_agreement,anaphor_gender_agreement,740,p47,anaphor_gender_agreement,target
Bruce had fired this troubled adult.,Bruce had fired these troubled adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,740,p47,determiner_noun_agreement_with_adj_2,target
The feet aren't falling.,The foot aren't falling.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,740,p47,irregular_plural_subject_verb_agreement_2,target
That committee was disgusting at least three libraries.,No committee was disgusting at least three libraries.,semantics,quantifiers,superlative_quantifiers_2,740,p47,superlative_quantifiers_2,target
Carol is thinking about the waitresses that most banks know that run around some public park.,Carol is thinking about what the waitresses that most banks know run around some public park.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,740,p47,wh_questions_subject_gap_long_distance,target
Donna hasn't learned that pedestrians were running around the mountain.,Donna around the learned hasn't running were pedestrians that mountain.,syntax,filler_gap_dependency,wh_vs_that_no_gap,883,p47,wh_vs_that_no_gap,filler
Rhonda's sister was observing several French teachers and Kristen was observing a few happy French teachers.,Rhonda's teachers French observing observing Kristen few several and a happy French sister was was teachers.,syntax,ellipsis,ellipsis_n_bar_2,883,p47,ellipsis_n_bar_2,filler
The ladies were describing the teenager.,The describing were the ladies teenager.,morphology,subject_verb_agreement,regular_plural_subject_verb_agreement_2,883,p47,regular_plural_subject_verb_agreement_2,filler
Carrie remembers ladies that Ronald forgets that will scan a lot of pamphlets.,Carrie remembers what ladies that Ronald forgets will scan a lot of pamphlets.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,737,p47,wh_questions_subject_gap_long_distance,target
